Date,Exp,Type,Pred_YN,Time.day,Pred_T0.dens.ml,Pred_T24.dens.ml,Dexio_T0.dens.ml,Dexio_T24.dens.ml,Colp_T0.dens.ml,Colp_T24.dens.ml,Para_T0.dens.ml,Para_T24.dens.ml
7.12.2021,DP,Para_Con,N,1.0443,0,0,1,1,NA,NA,25,18.97773171
7.12.2021,DP,Para_FR,Y,1.0171,5,3,1,1,NA,NA,25,45.78356911
7.12.2021,DP,Para_Con,N,1.0235,0,0,1,1,NA,NA,60,61.45647154
7.12.2021,DP,Para_FR,Y,1.0891,5,0,1,1,NA,NA,60,75.77739837
7.12.2021,DP,Para_Con,N,1.0395,0,0,1,1,NA,NA,140,195.3855122
7.12.2021,DP,Para_FR,Y,1.0123,5,3,1,1,NA,NA,140,173.036187
7.12.2021,DP,Para_Con,N,1.1147,0,0,1,1,NA,NA,325,312.9072439
7.12.2021,DP,Para_FR,Y,1.0219,5,0,1,1,NA,NA,325,371.7098374
8.12.2021,DP,Para_Con,N,1.0911,0,0,1,1,NA,NA,40,37.48811382
8.12.2021,DP,Para_FR,Y,1.1121,5,3,1,1,NA,NA,40,34.58386992
8.12.2021,DP,Para_Con,N,1.0641,0,0,1,1,NA,NA,90,111.3961138
8.12.2021,DP,Para_FR,Y,1.0161,5,0,1,1,NA,NA,90,183.9688293
8.12.2021,DP,Para_Con,N,1.0176,0,0,1,1,NA,NA,210,180.8809837
8.12.2021,DP,Para_FR,Y,1.0581,5,7,1,1,NA,NA,210,202.4124472
8.12.2021,DP,Para_Con,N,1.0596,0,0,1,1,NA,NA,500,351.0129268
8.12.2021,DP,Para_FR,Y,1.1031,5,10,1,1,NA,NA,500,375.5153984
10.12.2021,DP,Para_Con,N,1.0429,0,0,1,1,NA,NA,25,20.71360163
10.12.2021,DP,Para_FR,Y,1.0845,5,0,1,1,NA,NA,25,17.6257561
10.12.2021,DP,Para_Con,N,1.0093,0,0,1,1,NA,NA,60,43.74726016
10.12.2021,DP,Para_FR,Y,1.0733,5,3,1,1,NA,NA,60,80.067
10.12.2021,DP,Para_Con,N,1.1117,0,0,1,1,NA,NA,140,132.844122
10.12.2021,DP,Para_FR,Y,1.0861,5,0,1,1,NA,NA,140,114.5340325
10.12.2021,DP,Para_Con,N,1.0397,0,0,1,1,NA,NA,325,240.1676179
10.12.2021,DP,Para_FR,Y,1.0701,5,0,1,1,NA,NA,325,224.1442033
11.12.2021,DP,Para_Con,N,1.1037,0,0,1,1,NA,NA,40,38.13906504
11.12.2021,DP,Para_FR,Y,1.1127,5,0,1,1,NA,NA,40,30.0605935
11.12.2021,DP,Para_Con,N,1.0623,0,0,1,1,NA,NA,90,88.49598374
11.12.2021,DP,Para_FR,Y,1.0641,5,7,1,1,NA,NA,90,63.35925203
11.12.2021,DP,Para_Con,N,1.0929,0,0,1,1,NA,NA,210,146.2637317
11.12.2021,DP,Para_FR,Y,1.0785,5,3,1,1,NA,NA,210,155.7776341
11.12.2021,DP,Para_Con,N,1.1109,0,0,1,1,NA,NA,500,324.6410569
11.12.2021,DP,Para_FR,Y,1.0407,5,0,1,1,NA,NA,500,381.0568293
13.12.2021,DP,Para_Con,N,1.0644,0,0,1,1,NA,NA,25,16.49076423
13.12.2021,DP,Para_FR,Y,1.09,5,3,1,1,NA,NA,25,37.55487805
13.12.2021,DP,Para_Con,N,1.1316,0,0,1,1,NA,NA,60,50.77419512
13.12.2021,DP,Para_FR,Y,1.0612,5,3,1,1,NA,NA,60,33.24858537
13.12.2021,DP,Para_Con,N,1.0916,0,0,1,1,NA,NA,140,127.886878
13.12.2021,DP,Para_FR,Y,1.0356,5,0,1,1,NA,NA,140,124.047935
13.12.2021,DP,Para_Con,N,1.0852,0,0,1,1,NA,NA,325,295.5151626
13.12.2021,DP,Para_FR,Y,1.0564,5,3,1,1,NA,NA,325,305.9303821
15.12.2021,DP,Para_Con,N,1.0432,0,0,1,1,NA,NA,40,40.65941463
15.12.2021,DP,Para_FR,Y,1.1197,5,3,1,1,NA,NA,40,44.94901626
15.12.2021,DP,Para_Con,N,1.0908,0,0,1,1,NA,NA,90,82.30360163
15.12.2021,DP,Para_FR,Y,1.1027,5,3,1,1,NA,NA,90,84.50682114
15.12.2021,DP,Para_Con,N,1.0483,0,0,1,1,NA,NA,210,161.4859756
15.12.2021,DP,Para_FR,Y,1.0449,5,3,1,1,NA,NA,210,164.7574228
15.12.2021,DP,Para_Con,N,1.0534,0,0,1,1,NA,NA,500,397.1303171
15.12.2021,DP,Para_FR,Y,1.0925,5,13,1,1,NA,NA,500,414.7727642
26.11.2021,DP,Dexio_Con,N,1.070723739,0,0,25,15.06203712,NA,NA,1,1
26.11.2021,DP,Dexio_FR,Y,1.097379838,5,3,25,12.23454472,NA,NA,1,1
1.12.2021,DP,Dexio_Con,N,1.08184199,0,0,25,22.54244487,NA,NA,1,1
1.12.2021,DP,Dexio_FR,Y,1.02691264,5,10,25,15.87319512,NA,NA,1,1
5.12.2021,DP,Dexio_Con,N,1.013803197,0,0,25,30.62808943,NA,NA,1,1
5.12.2021,DP,Dexio_FR,Y,1.016893044,5,0,25,19.62868293,NA,NA,1,1
7.12.2021,DP,Comp_Control,N,1.0155,0,0,25,36.2195935,NA,NA,25,27.0395122
7.12.2021,DP,MSFR,Y,1.1019,5,3,25,14.69647561,NA,NA,25,18.49369106
7.12.2021,DP,MSFR,Y,1.0763,5,10,25,12.08849797,NA,NA,25,43.9642439
7.12.2021,DP,Comp_Control,N,1.0683,0,0,25,56.89981301,NA,NA,40,48.20377236
7.12.2021,DP,MSFR,Y,1.1195,5,0,25,16.42598904,NA,NA,40,29.02486949
7.12.2021,DP,MSFR,Y,1.1083,5,3,25,17.2752439,NA,NA,40,36.48665041
7.12.2021,DP,Comp_Control,N,1.0827,0,0,25,68.51678862,NA,NA,90,62.60815447
7.12.2021,DP,MSFR,Y,1.1067,5,3,25,12.29296341,NA,NA,90,82.65411382
7.12.2021,DP,MSFR,Y,1.1259,5,7,25,11.41668293,NA,NA,90,70.92030081
7.12.2021,DP,Comp_Control,N,1.1179,0,0,25,55.61460163,NA,NA,140,108.1413577
7.12.2021,DP,MSFR,Y,1.0907,5,3,25,21.67688869,NA,NA,140,151.9887642
7.12.2021,DP,MSFR,Y,1.1291,5,13,25,13.90365041,NA,NA,140,100.4801626
7.12.2021,DP,Comp_Control,N,1.0747,0,0,25,35.28489431,NA,NA,210,159.0991545
7.12.2021,DP,MSFR,Y,1.0491,5,7,25,11.74215854,NA,NA,210,131.7925854
7.12.2021,DP,MSFR,Y,1.0603,5,7,25,18.04303252,NA,NA,210,158.0142358
7.12.2021,DP,Comp_Control,N,1.0987,0,0,25,25.08665854,NA,NA,500,462.1753659
7.12.2021,DP,MSFR,Y,1.0651,5,3,25,16.50745528,NA,NA,500,446.953122
7.12.2021,DP,MSFR,Y,1.0635,5,3,25,19.07787805,NA,NA,500,455.2652683
10.12.2021,DP,Comp_Control,N,1.0989,0,0,25,72.0886748,NA,NA,25,27.72384553
10.12.2021,DP,MSFR,Y,1.0173,5,0,25,14.08725203,NA,NA,25,24.7528374
10.12.2021,DP,Comp_Control,N,1.0525,0,0,25,74.32527642,NA,NA,40,40.87639837
10.12.2021,DP,MSFR,Y,1.0061,5,3,25,23.40086179,NA,NA,40,26.47201626
10.12.2021,DP,MSFR,Y,1.0957,5,3,25,17.19178862,NA,NA,40,48.50421138
10.12.2021,DP,Comp_Control,N,1.0077,0,0,25,52.12617073,NA,NA,90,79.23244715
10.12.2021,DP,MSFR,Y,1.0013,5,3,25,13.54654964,NA,NA,90,74.62571545
10.12.2021,DP,MSFR,Y,1.1149,5,7,25,24.66938211,NA,NA,90,109.8605366
10.12.2021,DP,Comp_Control,N,1.0493,0,0,25,38.60641463,NA,NA,140,83.2049187
10.12.2021,DP,MSFR,Y,1.0445,5,0,25,9.773285132,NA,NA,140,108.3750325
10.12.2021,DP,MSFR,Y,1.1293,5,7,25,12.99727129,NA,NA,140,136.1322602
10.12.2021,DP,Comp_Control,N,1.0653,0,0,25,44.69865041,NA,NA,210,170.0484878
10.12.2021,DP,MSFR,Y,1.0893,5,0,25,17.60906504,NA,NA,210,180.380252
10.12.2021,DP,MSFR,Y,1.0461,5,10,25,12.16778049,NA,NA,210,187.423878
10.12.2021,DP,Comp_Control,N,1.0157,0,0,25,38.97361789,NA,NA,500,337.9605203
10.12.2021,DP,MSFR,Y,1.1229,5,0,25,11.40560116,NA,NA,500,419.8802276
10.12.2021,DP,MSFR,Y,1.0109,5,3,25,20.36308943,NA,NA,500,400.9692602
13.12.2021,DP,Comp_Control,N,1.0484,0,0,25,43.78064228,NA,NA,25,50.29015447
13.12.2021,DP,MSFR,Y,1.042,5,3,25,6.159,NA,NA,25,34.13211689
13.12.2021,DP,MSFR,Y,1.082,5,3,25,6.159,NA,NA,25,21.39793496
13.12.2021,DP,Comp_Control,N,1.0756,0,0,25,54.16247967,NA,NA,40,37.17098374
13.12.2021,DP,MSFR,Y,1.0244,5,0,25,6.159,NA,NA,40,32.4974878
13.12.2021,DP,MSFR,Y,1.0516,5,7,25,6.159,NA,NA,40,34.30262561
13.12.2021,DP,Comp_Control,N,1.0724,0,0,25,32.81461789,NA,NA,90,82.33698374
13.12.2021,DP,MSFR,Y,1.106,5,0,25,6.159,NA,NA,90,71.03713821
13.12.2021,DP,MSFR,Y,1.0164,5,3,25,9.113317073,NA,NA,90,87.66143089
13.12.2021,DP,Comp_Control,N,1.0868,0,0,25,35.60202439,NA,NA,140,101.0309675
13.12.2021,DP,MSFR,Y,1.1028,5,7,25,12.28461789,NA,NA,140,135.1307967
13.12.2021,DP,Comp_Control,N,1.0804,0,0,25,31.81315447,NA,NA,210,184.9035285
13.12.2021,DP,MSFR,Y,1.1156,5,3,25,6.159,NA,NA,210,180.8976748
13.12.2021,DP,MSFR,Y,1.0772,5,7,25,11.73381301,NA,NA,210,184.0355935
13.12.2021,DP,Comp_Control,N,1.0692,0,0,25,24.35225203,NA,NA,500,502.5176504
13.12.2021,DP,MSFR,Y,1.0132,5,7,25,12.50160163,NA,NA,500,493.7381545
13.12.2021,DP,MSFR,Y,1.066,5,10,25,14.13884257,NA,NA,500,474.3264553
7.12.2021,DP,Dexio_Con,N,1.0459,0,0,25,45.3996748,NA,NA,1,1
10.12.2021,DP,Dexio_Con,N,1.0381,0,0,25,72.73962602,NA,NA,1,1
13.12.2021,DP,Dexio_Con,N,1.0596,0,0,25,59.60376423,NA,NA,1,1
10.12.2021,DP,MSFR,Y,1.1069,5,0,25,1,NA,NA,25,30.76161789
13.12.2021,DP,MSFR,Y,1.018,5,10,25,1,NA,NA,140,111.1958211
25.11.2021,DP,Dexio_Con,N,1.039235251,0,0,50,92.18470732,NA,NA,1,1
25.11.2021,DP,Dexio_FR,Y,1.135612892,5,3,50,46.96863415,NA,NA,1,1
29.11.2021,DP,Dexio_Con,N,1.102086663,0,0,50,128.3375366,NA,NA,1,1
29.11.2021,DP,Dexio_FR,Y,1.041921288,5,0,50,13.53644715,NA,NA,1,1
4.12.2021,DP,Dexio_Con,N,1.052263639,0,0,50,69.08428455,NA,NA,1,1
4.12.2021,DP,Dexio_FR,Y,1.021677232,5,7,50,50.69073984,NA,NA,1,1
8.12.2021,DP,Comp_Control,N,1.0866,0,0,50,115.0180732,NA,NA,25,23.63453659
8.12.2021,DP,MSFR,Y,1.0956,5,3,50,34.21666667,NA,NA,25,32.31388618
8.12.2021,DP,MSFR,Y,1.0416,5,10,50,31.16220325,NA,NA,25,24.9865122
8.12.2021,DP,Comp_Control,N,1.0086,0,0,50,137.8681301,NA,NA,40,187.2569675
8.12.2021,DP,MSFR,Y,1.1061,5,0,50,45.26614634,NA,NA,40,29.45971545
8.12.2021,DP,MSFR,Y,1.0131,5,3,50,80.45089431,NA,NA,40,58.6857561
8.12.2021,DP,Comp_Control,N,1.0776,0,0,50,105.4207154,NA,NA,90,104.102122
8.12.2021,DP,MSFR,Y,1.1091,5,7,50,30.82838211,NA,NA,90,82.82102439
8.12.2021,DP,MSFR,Y,1.1076,5,7,50,22.41608943,NA,NA,90,95.77328455
8.12.2021,DP,Comp_Control,N,1.1106,0,0,50,98.12672358,NA,NA,140,89.26377236
8.12.2021,DP,MSFR,Y,1.0116,5,0,50,38.75663415,NA,NA,140,117.4716585
8.12.2021,DP,MSFR,Y,1.0071,5,3,50,67.18150407,NA,NA,140,309.0516098
8.12.2021,DP,Comp_Control,N,1.0656,0,0,50,84.89071545,NA,NA,210,180.2467236
8.12.2021,DP,MSFR,Y,1.0146,5,7,50,28.75869106,NA,NA,210,227.7661626
8.12.2021,DP,MSFR,Y,1.1046,5,7,50,27.5402439,NA,NA,210,178.6777642
8.12.2021,DP,Comp_Control,N,1.0296,0,0,50,70.50302439,NA,NA,500,447.8878211
8.12.2021,DP,MSFR,Y,1.0986,5,0,50,34.36688618,NA,NA,500,388.317439
8.12.2021,DP,MSFR,Y,1.0221,5,3,50,29.52647967,NA,NA,500,511.8980244
11.12.2021,DP,Comp_Control,N,1.0119,0,0,50,85.57504878,NA,NA,25,34.38357724
11.12.2021,DP,MSFR,Y,1.0695,5,0,50,43.41343902,NA,NA,25,26.17157724
11.12.2021,DP,MSFR,Y,1.0443,5,3,50,64.51093496,NA,NA,25,29.68357198
11.12.2021,DP,Comp_Control,N,1.0281,0,0,50,87.3109187,NA,NA,40,39.77478862
11.12.2021,DP,MSFR,Y,1.1271,5,3,50,50.34022764,NA,NA,40,59.68721951
11.12.2021,DP,MSFR,Y,1.1433,5,10,50,47.38591057,NA,NA,40,29.10920325
11.12.2021,DP,Comp_Control,N,1.1307,0,0,50,130.6409024,NA,NA,90,80.8014065
11.12.2021,DP,MSFR,Y,1.0677,5,3,50,69.30126829,NA,NA,90,92.71882114
11.12.2021,DP,MSFR,Y,1.0821,5,3,50,135.798439,NA,NA,90,81.05177236
11.12.2021,DP,Comp_Control,N,1.0767,0,0,50,67.93260163,NA,NA,140,125.5501301
11.12.2021,DP,MSFR,Y,1.0497,5,0,50,36.05268293,NA,NA,140,144.1773496
11.12.2021,DP,MSFR,Y,1.0893,5,3,50,27.67377236,NA,NA,140,101.0490267
11.12.2021,DP,Comp_Control,N,1.1289,0,0,50,70.26934959,NA,NA,210,145.9132195
11.12.2021,DP,MSFR,Y,1.1325,5,0,50,25.77099187,NA,NA,210,195.8528618
11.12.2021,DP,MSFR,Y,1.0749,5,0,50,63.57623577,NA,NA,210,164.523748
11.12.2021,DP,Comp_Control,N,1.0713,0,0,50,54.3460813,NA,NA,500,403.6732114
11.12.2021,DP,MSFR,Y,1.0479,5,0,50,43.09630894,NA,NA,500,473.4084472
11.12.2021,DP,MSFR,Y,1.0353,5,3,50,70.08574797,NA,NA,500,457.218122
15.12.2021,DP,Comp_Control,N,1.016,0,0,50,101.0476585,NA,NA,25,30.52794309
15.12.2021,DP,MSFR,Y,1.0874,5,0,50,35.91066749,NA,NA,25,33.03160163
15.12.2021,DP,MSFR,Y,1.0398,5,3,50,10.87176901,NA,NA,25,41.74433333
15.12.2021,DP,Comp_Control,N,1.0466,0,0,50,43.32998374,NA,NA,40,32.74785366
15.12.2021,DP,MSFR,Y,1.1282,5,0,50,18.42692683,NA,NA,40,57.93465854
15.12.2021,DP,MSFR,Y,1.118,5,7,50,61.69014634,NA,NA,40,37.27113008
15.12.2021,DP,Comp_Control,N,1.0738,0,0,50,68.34987805,NA,NA,90,66.31356911
15.12.2021,DP,MSFR,Y,1.0585,5,0,50,22.88343902,NA,NA,90,77.93054472
15.12.2021,DP,MSFR,Y,1.0143,5,7,50,6.382594059,NA,NA,90,75.97769106
15.12.2021,DP,Comp_Control,N,1.1112,0,0,50,61.38970732,NA,NA,140,152.7231707
15.12.2021,DP,MSFR,Y,1.0211,5,3,50,16.62600459,NA,NA,140,126.100935
15.12.2021,DP,MSFR,Y,1.0551,5,7,50,18.39354472,NA,NA,140,119.2576016
15.12.2021,DP,Comp_Control,N,1.0245,0,0,50,38.72325203,NA,NA,210,170.3322358
15.12.2021,DP,MSFR,Y,1.0959,5,3,50,10.73831069,NA,NA,210,167.3612276
15.12.2021,DP,MSFR,Y,1.0942,5,17,50,13.83688618,NA,NA,210,201.4443659
15.12.2021,DP,Comp_Control,N,1.1231,0,0,50,41.71095122,NA,NA,500,445.7179837
15.12.2021,DP,MSFR,Y,1.1146,5,3,50,17.42883372,NA,NA,500,383.2266667
15.12.2021,DP,MSFR,Y,1.0772,5,3,50,11.93832248,NA,NA,500,332.285561
8.12.2021,DP,Dexio_Con,N,1.0101,0,0,50,106.1217398,NA,NA,1,1
11.12.2021,DP,Dexio_Con,N,1.1451,0,0,50,158.1811463,NA,NA,1,1
15.12.2021,DP,Dexio_Con,N,1.0687,0,0,50,92.08456098,NA,NA,1,1
23.11.2021,DP,Dexio_Con,N,1.047630342,0,0,100,189.0762927,NA,NA,1,1
23.11.2021,DP,Dexio_FR,Y,1.052884636,5,5,100,54.78004878,NA,NA,1,1
28.11.2021,DP,Dexio_Con,N,1.019777804,0,0,100,178.9782033,NA,NA,1,1
28.11.2021,DP,Dexio_FR,Y,1.047730431,5,10,100,25.33702439,NA,NA,1,1
2.12.2021,DP,Dexio_Con,N,1.067487039,0,0,100,84.9074065,NA,NA,1,1
2.12.2021,DP,Dexio_FR,Y,1.104445686,5,3,100,69.46817886,NA,NA,1,1
7.12.2021,DP,Comp_Control,N,1.1323,0,0,100,195.7527154,NA,NA,25,19.52853659
7.12.2021,DP,MSFR,Y,1.0667,5,0,100,66.02982114,NA,NA,25,28.94229268
7.12.2021,DP,MSFR,Y,1.0091,5,10,100,97.54253659,NA,NA,25,59.31167073
7.12.2021,DP,Comp_Control,N,1.0875,0,0,100,156.8291707,NA,NA,40,29.86030081
7.12.2021,DP,MSFR,Y,1.1099,5,0,100,97.47577236,NA,NA,40,35.71886179
7.12.2021,DP,MSFR,Y,1.0347,5,0,100,79.52620976,NA,NA,40,36.33643089
7.12.2021,DP,Comp_Control,N,1.0363,0,0,100,185.9216829,NA,NA,90,80.067
7.12.2021,DP,MSFR,Y,1.0731,5,3,100,87.91179675,NA,NA,90,113.8163171
7.12.2021,DP,MSFR,Y,1.0955,5,7,100,66.96452033,NA,NA,90,80.81809756
7.12.2021,DP,Comp_Control,N,1.0299,0,0,100,163.9729431,NA,NA,140,150.7703171
7.12.2021,DP,MSFR,Y,1.0315,5,7,100,41.22691057,NA,NA,140,139.7208374
7.12.2021,DP,MSFR,Y,1.0427,5,7,100,73.69101626,NA,NA,140,149.585252
7.12.2021,DP,Comp_Control,N,1.0475,0,0,100,120.5094309,NA,NA,210,204.1983902
7.12.2021,DP,MSFR,Y,1.0539,5,3,100,67.44856098,NA,NA,210,197.1547642
7.12.2021,DP,MSFR,Y,1.1163,5,3,100,65.42894309,NA,NA,210,159.5998862
7.12.2021,DP,Comp_Control,N,1.0971,0,0,100,122.2619919,NA,NA,500,480.9694959
7.12.2021,DP,MSFR,Y,1.0059,5,0,100,80.35074797,NA,NA,500,516.5715203
7.12.2021,DP,MSFR,Y,1.1035,5,3,100,57.95134959,NA,NA,500,434.3179919
10.12.2021,DP,Comp_Control,N,1.0189,0,0,100,186.1720488,NA,NA,25,22.11565041
10.12.2021,DP,MSFR,Y,1.0909,5,3,100,92.25147154,NA,NA,25,8.879642276
10.12.2021,DP,MSFR,Y,1.0477,5,7,100,73.34050407,NA,NA,25,18.29339837
10.12.2021,DP,Comp_Control,N,1.1181,0,0,100,201.3942927,NA,NA,40,35.46849593
10.12.2021,DP,MSFR,Y,1.1197,5,3,100,92.81896748,NA,NA,40,29.67669919
10.12.2021,DP,MSFR,Y,1.0669,5,7,100,105.9715203,NA,NA,40,48.1870813
10.12.2021,DP,Comp_Control,N,1.0637,0,0,100,131.8426585,NA,NA,90,74.9929187
10.12.2021,DP,MSFR,Y,1.0829,5,7,100,58.73582927,NA,NA,90,71.6213252
10.12.2021,DP,MSFR,Y,1.0141,5,10,100,61.60669106,NA,NA,90,84.74049593
10.12.2021,DP,Comp_Control,N,1.0269,0,0,100,149.0177561,NA,NA,140,124.365065
10.12.2021,DP,MSFR,Y,1.1021,5,0,100,75.6104878,NA,NA,140,91.91765041
10.12.2021,DP,MSFR,Y,1.0781,5,0,100,66.93113821,NA,NA,140,134.9805772
10.12.2021,DP,Comp_Control,N,1.0685,0,0,100,153.3574309,NA,NA,210,144.8616829
10.12.2021,DP,MSFR,Y,1.0717,5,3,100,63.35925203,NA,NA,210,152.9234634
10.12.2021,DP,MSFR,Y,1.0333,5,7,100,59.85413008,NA,NA,210,148.7340081
10.12.2021,DP,Comp_Control,N,1.0349,0,0,100,79.46612195,NA,NA,500,359.0246341
10.12.2021,DP,MSFR,Y,1.1277,5,0,100,42.21168293,NA,NA,500,368.8055935
10.12.2021,DP,MSFR,Y,1.1053,5,3,100,76.49511382,NA,NA,500,367.5203821
13.12.2021,DP,Comp_Control,N,1.1012,0,0,100,180.0464309,NA,NA,25,26.38856098
13.12.2021,DP,MSFR,Y,1.074,5,0,100,54.1124065,NA,NA,25,113.8997724
13.12.2021,DP,MSFR,Y,1.0276,5,0,100,46.0172439,NA,NA,25,47.81987805
13.12.2021,DP,Comp_Control,N,1.0324,0,0,100,172.2183252,NA,NA,40,32.53086992
13.12.2021,DP,MSFR,Y,1.0548,5,3,100,41.54404065,NA,NA,40,35.21813008
13.12.2021,DP,MSFR,Y,1.05,5,7,100,115.251748,NA,NA,40,28.79207317
13.12.2021,DP,Comp_Control,N,1.0372,0,0,100,173.9708862,NA,NA,90,83.73903252
13.12.2021,DP,MSFR,Y,1.0788,5,0,100,63.70976423,NA,NA,90,70.70331707
13.12.2021,DP,MSFR,Y,1.0212,5,0,100,51.19147154,NA,NA,90,69.00082927
13.12.2021,DP,Comp_Control,N,1.026,0,0,100,163.5723577,NA,NA,140,156.7457154
13.12.2021,DP,MSFR,Y,1.1284,5,0,100,40.10860976,NA,NA,140,143.125813
13.12.2021,DP,MSFR,Y,1.0836,5,7,100,51.14139837,NA,NA,140,89.29715447
13.12.2021,DP,Comp_Control,N,1.1172,0,0,100,108.508561,NA,NA,210,211.6092195
13.12.2021,DP,MSFR,Y,1.034,5,0,100,41.31036585,NA,NA,210,209.8900407
13.12.2021,DP,MSFR,Y,1.1076,5,3,100,50.74081301,NA,NA,210,181.1647317
13.12.2021,DP,Comp_Control,N,1.0228,0,0,100,87.04386179,NA,NA,500,473.1747724
13.12.2021,DP,MSFR,Y,1.0116,5,0,100,69.802,NA,NA,500,618.1532927
13.12.2021,DP,MSFR,Y,1.13,5,3,100,47.58620325,NA,NA,500,404.2073252
7.12.2021,DP,Dexio_Con,N,1.0939,0,0,100,197.5720407,NA,NA,1,1
10.12.2021,DP,Dexio_Con,N,1.1165,0,0,100,226.7646992,NA,NA,1,1
13.12.2021,DP,Dexio_Con,N,1.0964,0,0,100,181.1647317,NA,NA,1,1
26.11.2021,DP,Dexio_Con,N,1.007891506,0,0,200,306.6147154,NA,NA,1,1
26.11.2021,DP,Dexio_FR,Y,1.114515902,5,3,200,182.7503821,NA,NA,1,1
1.12.2021,DP,Dexio_Con,N,1.095574327,0,0,200,189.743935,NA,NA,1,1
1.12.2021,DP,Dexio_FR,Y,1.016613387,5,3,200,118.1226098,NA,NA,1,1
5.12.2021,DP,Dexio_Con,N,1.080234896,0,0,200,194.6677967,NA,NA,1,1
5.12.2021,DP,Dexio_FR,Y,1.02461766,5,0,200,163.2385366,NA,NA,1,1
8.12.2021,DP,Comp_Control,N,1.0761,0,0,200,321.1693171,NA,NA,25,19.37831707
8.12.2021,DP,MSFR,Y,1.0881,5,0,200,191.0124553,NA,NA,25,33.11505691
8.12.2021,DP,MSFR,Y,1.0506,5,3,200,168.6631301,NA,NA,25,15.07202439
8.12.2021,DP,Comp_Control,N,1.0356,0,0,200,369.0559593,NA,NA,40,45.5165122
8.12.2021,DP,MSFR,Y,1.0611,5,0,200,203.7644228,NA,NA,40,31.09543902
8.12.2021,DP,MSFR,Y,1.0851,5,3,200,224.5781707,NA,NA,40,31.8799187
8.12.2021,DP,Comp_Control,N,1.0326,0,0,200,290.4744634,NA,NA,90,84.03947154
8.12.2021,DP,MSFR,Y,1.0551,5,0,200,169.6145203,NA,NA,90,72.02191057
8.12.2021,DP,MSFR,Y,1.0806,5,3,200,141.7905285,NA,NA,90,113.215439
8.12.2021,DP,Comp_Control,N,1.0971,0,0,200,268.2252846,NA,NA,140,130.5574472
8.12.2021,DP,MSFR,Y,1.0461,5,0,200,200.008935,NA,NA,140,145.479252
8.12.2021,DP,MSFR,Y,1.0536,5,3,200,161.1020813,NA,NA,140,127.2526179
8.12.2021,DP,Comp_Control,N,1.0401,0,0,200,295.0144309,NA,NA,210,195.6692602
8.12.2021,DP,MSFR,Y,1.0191,5,7,200,154.8930081,NA,NA,210,164.5905122
8.12.2021,DP,MSFR,Y,1.0566,5,7,200,108.7088537,NA,NA,210,199.4080569
8.12.2021,DP,Comp_Control,N,1.0476,0,0,200,197.7890244,NA,NA,500,437.9065691
8.12.2021,DP,MSFR,Y,1.0746,5,0,200,114.8845447,NA,NA,500,438.4406829
8.12.2021,DP,MSFR,Y,1.0266,5,3,200,148.7173171,NA,NA,500,464.6289512
11.12.2021,DP,Comp_Control,N,1.0605,0,0,200,333.0533496,NA,NA,25,19.10537725
11.12.2021,DP,MSFR,Y,1.1073,5,0,200,273.2492927,NA,NA,25,28.79207317
11.12.2021,DP,MSFR,Y,1.0191,5,3,200,324.2905447,NA,NA,25,33.23502388
11.12.2021,DP,Comp_Control,N,1.1181,0,0,200,359.8258049,NA,NA,40,31.7630813
11.12.2021,DP,MSFR,Y,1.1055,5,0,200,397.7311951,NA,NA,40,33.9764249
11.12.2021,DP,MSFR,Y,1.1379,5,3,200,359.4085285,NA,NA,40,16.94007671
11.12.2021,DP,Comp_Control,N,1.0947,0,0,200,335.2899512,NA,NA,90,68.91737398
11.12.2021,DP,MSFR,Y,1.0731,5,0,200,291.5760732,NA,NA,90,55.96511382
11.12.2021,DP,MSFR,Y,1.0983,5,0,200,234.4258943,NA,NA,90,79.81663415
11.12.2021,DP,Comp_Control,N,1.0659,0,0,200,293.1450325,NA,NA,140,119.7583333
11.12.2021,DP,MSFR,Y,1.1001,5,0,200,185.0203659,NA,NA,140,118.7234878
11.12.2021,DP,MSFR,Y,1.0587,5,3,200,246.0094878,NA,NA,140,123.6473496
